domain,source,ml_probability,dns_resolves,http_status,content_length,looks_legit,legit_indicators,phish_indicators
gamesens.ir,phishtank,0.06987866759300232,False,,0,,,
gsdqsjzs.com,jpcert,0.22486725449562073,True,503.0,6806,,,
egovpmc.com,jpcert,0.018139563500881195,True,503.0,6805,,,
67768899.com,phishtank,0.29624634981155396,False,,0,,,
nichirosoken.com,jpcert,0.030814437195658684,True,200.0,5726,True,contact|copyright,
denawujin.com,jpcert,0.05297252535820007,True,503.0,6807,,,
tepcocheckout.me,certificates,0.20168715715408325,False,,0,,,
vcsr.cn,jpcert,0.0919237807393074,True,503.0,6801,,,
hongxianghs.com,certificates,0.06606990098953247,True,503.0,6809,,,
skxsh.com,jpcert,0.06848025321960449,True,503.0,6803,,,
liangjiehb.com,certificates,0.049541130661964417,False,,0,,,
asdasdasdasd.life,phishtank,0.23828670382499695,False,,0,,,
shiners-uae.com,phishtank,0.0821976512670517,True,503.0,6809,,,
hongbxs.com,certificates,0.2868109345436096,True,503.0,6805,,,
chasicoweb.com,phishtank,0.030851414427161217,True,503.0,6808,,,
cueseuoet.xyz,phishtank,0.09737780690193176,False,,0,,,
niudindi.com,certificates,0.04352925345301628,True,503.0,6806,,,
synergyminerals.in,phishtank,0.027995839715003967,True,503.0,6812,,,
mercar.cyou,jpcert,0.19245673716068268,False,,0,,,
xmhpd5bk1.de,phishtank,0.059277910739183426,True,503.0,6806,,,
proyectaventures.com,phishtank,0.031990908086299896,True,503.0,6814,,,
xajkhbj.com,certificates,0.1449267715215683,True,200.0,31963,True,contact|copyright,
jp-pay.me,jpcert,0.06761136651039124,False,,0,,,
qa1ej7.lat,phishtank,0.02421456016600132,False,,0,,,
nmwlife.com,phishtank,0.005372428335249424,True,503.0,6805,,,
amexopnfz.jp,jpcert,0.22839315235614777,True,503.0,6806,,,
ezeebook.com.au,phishtank,0.03506793826818466,True,403.0,514,,,
sirop.jp,jpcert,0.033707570284605026,True,503.0,6802,,,
espacioroma.com,phishtank,0.037983238697052,False,,0,,,
irsportalonline.com,phishtank,0.005896088667213917,False,,0,,,
mukaizumi.com,jpcert,0.05454108491539955,True,503.0,6807,,,
sonapta.sn,jpcert,0.0631803348660469,False,,0,,,
aeryinstruments.com,jpcert,0.041522521525621414,True,503.0,6813,,,
toprocese.life,jpcert,0.24172204732894897,False,,0,,,
anestinnature.com,certificates,0.03420946002006531,False,,0,,,
lekoginhr.top,phishtank,0.03074995055794716,False,,0,,,
kaiguifs.com,certificates,0.011450209654867649,True,,0,,,
zhoujcbli.shop,phishtank,0.26324743032455444,False,,0,,,
tuniway.com,certificates,0.21547214686870575,True,403.0,514,,,
probleme-envoi.com,phishtank,0.26816073060035706,True,503.0,6812,,,
asset-design.jp,jpcert,0.03632419928908348,True,200.0,16866,True,about us|contact|copyright|company|会社概要|お問い合わせ,
dmgver.top,phishtank,0.12427299469709396,False,,0,,,
smbc-cardbv.icu,phishtank,0.11146125942468643,True,503.0,6809,,,
ilkalcoopbank.com,phishtank,0.036483656615018845,True,503.0,6811,,,
hfdplastic.com,certificates,0.02243156172335148,True,503.0,6808,,,
relieveaucards.com,jpcert,0.0851145088672638,False,,0,,,
paulrenner.net,phishtank,0.027570169419050217,True,200.0,35007,True,contact|copyright,
carenet.lk,jpcert,0.05559716746211052,False,,0,,,
metacenter.com.mx,jpcert,0.27949655055999756,True,503.0,6811,,,
tudosobretodos.se,phishtank,0.0074513377621769905,True,503.0,6811,,,
arqrise.co.jp,jpcert,0.03569570556282997,True,403.0,2843,,,
beiduxww.com,jpcert,0.0848899707198143,True,503.0,6806,,,
flickclick.jp,jpcert,0.028545422479510307,True,200.0,163616,True,contact|company|お問い合わせ,
bin.st,jpcert,0.08142124116420746,False,,0,,,
drclareallen.com,jpcert,0.029468782246112823,True,503.0,6810,,,
karresults-nic-in.in,phishtank,0.008798125199973583,True,503.0,6814,,,
tostudydrycleaning.ru,phishtank,0.008255669847130775,True,200.0,216,,,
dgsimx.com,certificates,0.03268973156809807,True,503.0,6804,,,
balsamicam.it,phishtank,0.08271070569753647,True,503.0,6807,,,
livingcolour.co.jp,jpcert,0.03067827597260475,True,200.0,1144603,True,contact|copyright,
axhotelsmaltas.com,phishtank,0.028668925166130066,False,,0,,,
server-jp.icu,phishtank,0.010374283418059349,False,,0,,,
hljspys.com,certificates,0.2625788450241089,False,,0,,,
ezpassix.com,phishtank,0.029175637289881706,False,,0,,,
lk-medical.net,jpcert,0.11335495859384537,True,503.0,6808,,,
asiabow.com,jpcert,0.039637502282857895,True,503.0,6805,,,
legomania.net,phishtank,0.09320961683988571,False,,0,,,
xiaomoerp.com,jpcert,0.1477895826101303,True,403.0,146,,,
usatodaty.com,jpcert,0.049095749855041504,False,,0,,,
gamerzchoices.com,phishtank,0.027413848787546158,True,503.0,6811,,,
endopeel.fr,jpcert,0.04140971601009369,True,200.0,112939,True,contact|copyright,
dmaerket.click,phishtank,0.061245135962963104,True,503.0,6808,,,
estv-eportal.com,phishtank,0.011540751904249191,False,,0,,,
harcofed.org.in,phishtank,0.08591529726982117,True,503.0,6809,,,
0udoep.lat,phishtank,0.03834987059235573,False,,0,,,
misrsmart.com,phishtank,0.03615056723356247,True,503.0,6807,,,
TINy.Cc,certificates,0.10795243084430695,True,200.0,17786,True,contact|copyright,
keymancarpets.com,phishtank,0.22214068472385406,False,,0,,,
mondiai-retard.com,phishtank,0.27225086092948914,True,503.0,6812,,,
bjqipai.com,jpcert,0.04125318303704262,True,503.0,6805,,,
jsft.dk,phishtank,0.2532925605773926,True,503.0,6801,,,
wistariatree.cn,jpcert,0.03946918249130249,True,503.0,6809,,,
terrarioskarungen.cl,jpcert,0.09064478427171707,True,503.0,6814,,,
white-ar.com,phishtank,0.047317493706941605,True,503.0,6806,,,
internetku.id,jpcert,0.08885218948125839,True,,0,,,
hisashi.me,jpcert,0.02170194871723652,True,503.0,6804,,,
panther.wiki,jpcert,0.02731858752667904,True,403.0,7007,,,
kvchinvoiceorg.com,phishtank,0.040400806814432144,True,503.0,6812,,,
2q4npu.sbs,phishtank,0.21615181863307953,False,,0,,,
fnopz.cn,jpcert,0.22990211844444275,True,503.0,6802,,,
drehorgelorchester-sahm.de,phishtank,0.00998744461685419,False,,0,,,
theagileparrot.org,phishtank,0.041910700500011444,True,503.0,6812,,,
ovrar.cn,phishtank,0.058986254036426544,True,503.0,6802,,,
vraiduo.com,phishtank,0.07089259475469589,True,503.0,6805,,,
sabaycd.com,phishtank,0.05991664156317711,True,503.0,6805,,,
sblsec-dmaiue.com,phishtank,0.12361536920070648,False,,0,,,
anonhanashima.com,jpcert,0.02596476674079895,True,200.0,2633,unknown,copyright,
indiexindie.com,jpcert,0.04067843779921532,False,,0,,,
moretime123.com,jpcert,0.05949827656149864,True,503.0,6809,,,
fullaski.com,phishtank,0.1268058717250824,True,503.0,6806,,,
krokomama.com,jpcert,0.01948241889476776,True,503.0,6807,,,
sec82.com.pl,phishtank,0.08032570779323578,False,,0,,,
nrsecsecuritysystems.com,jpcert,0.019631508737802505,True,503.0,6818,,,
tolocha.com,phishtank,0.03869461640715599,True,503.0,6805,,,
rqhl.cn,phishtank,0.2532925605773926,False,,0,,,
garnote.com,jpcert,0.02725891023874283,True,200.0,18021,unknown,copyright,
czqby.com,certificates,0.05798223987221718,True,200.0,58194,unknown,copyright,
baohebolt.com,jpcert,0.02281624637544155,True,200.0,66441,True,contact|copyright|company,
jcb-jp.net,certificates,0.17347699403762817,True,503.0,6804,,,
dolcehanoigoldenlake.com,jpcert,0.08845699578523636,True,200.0,63678,True,copyright|company,
oqjbjas.xyz,phishtank,0.17940764129161835,False,,0,,,
nintendo.pe,jpcert,0.06285835802555084,True,403.0,5465,,,
techwizz.in,certificates,0.15408188104629517,False,,0,,,
update-amazaon-co-jp.icu,jpcert,0.26773589849472046,False,,0,,,
alwaysat.com,certificates,0.008115042932331562,True,503.0,6806,,,
healthynbalanced.com,jpcert,0.007500898092985153,True,404.0,19,,,
bocastraders.com,jpcert,0.04789638891816139,True,503.0,6810,,,
colomboporto.com,phishtank,0.015518742613494396,True,,0,,,
renuprints.com,phishtank,0.037908684462308884,True,503.0,6808,,,
sulejidian.com,jpcert,0.08367623388767242,True,503.0,6808,,,
grandentrydoorsadmin.com,phishtank,0.010654938407242298,True,503.0,6818,,,
lightproject.jp,jpcert,0.0242367722094059,True,200.0,669351,True,contact|copyright,
seccpjjpp.com,phishtank,0.15851451456546783,True,503.0,6807,,,
oscar-sun.gr,phishtank,0.031779684126377106,True,503.0,6806,,,
goo.io,jpcert,0.03679419681429863,True,503.0,6800,,,
rs-bt.com,jpcert,0.09462803602218628,True,503.0,6803,,,
aicolumns.com,jpcert,0.08541742712259293,True,503.0,6807,,,
flownergy.com,jpcert,0.09998244792222977,True,200.0,77795,True,contact|copyright,
abka3d.co,jpcert,0.20419761538505554,False,,0,,,
padangbaycity.com,jpcert,0.024051235988736153,True,403.0,514,,,
gtfotv.com,jpcert,0.06282248347997665,False,,0,,,
yebxcd.com,jpcert,0.07934031635522842,False,,0,,,
municipiofreire.cl,jpcert,0.023644834756851196,True,503.0,6812,,,
steamcormmunrity.com,phishtank,0.07344971597194672,True,503.0,6814,,,
bunkasousaku.com,jpcert,0.03729298338294029,True,503.0,6810,,,
haberkral.com,jpcert,0.009331226348876953,True,200.0,76753,unknown,,
alruba.ae,jpcert,0.0291786827147007,True,,0,,,
sparkasse-spush.de,phishtank,0.03338184580206871,True,503.0,6812,,,
yunwaisong.com,certificates,0.0975770428776741,False,,0,,,
paleoftmc.com,jpcert,0.24884214997291565,False,,0,,,
dvegov.cn,phishtank,0.16001881659030914,True,503.0,6803,,,
depot-tentative.com,phishtank,0.24209652841091156,True,503.0,6813,,,
glistergold.com,jpcert,0.006213549990206957,True,200.0,78305,True,about us|contact|privacy policy,
nozhah.com,jpcert,0.021322021260857582,True,503.0,6804,,,
new.atsspb.ru,phishtank,0.04619055613875389,True,200.0,274,,,
exgeomin.com,jpcert,0.04172155633568764,True,503.0,6806,,,
goldennumber.pk,jpcert,0.05683569610118866,True,406.0,226,,,
dyama.org,jpcert,0.020132603123784065,True,,0,,,
academicagent.net,phishtank,0.03549171984195709,False,,0,,,
item.zone,jpcert,0.01933480240404606,True,200.0,316,,,
sospaiement-assistance.com,phishtank,0.25818151235580444,True,503.0,6820,,,
writingacer.com,jpcert,0.06801941990852356,False,,0,,,
reetentertainment.com,jpcert,0.04168384149670601,True,200.0,347,,,
hutaobang.com,jpcert,0.0670839324593544,True,503.0,6807,,,
absolutepleasure.com.my,phishtank,0.04598349705338478,True,503.0,6817,,,
cajaal.pe,phishtank,0.03366902470588684,True,503.0,6803,,,
nta-tax.com,jpcert,0.1220858097076416,True,503.0,6805,,,
uniquederma.com.cn,jpcert,0.17308257520198822,False,,0,,,
colocationquimper.com,jpcert,0.07524553686380386,True,200.0,13917,unknown,contact,
ulys-fr.com,phishtank,0.18985866010189056,False,,0,,,
phanepal.org,certificates,0.016652971506118774,True,200.0,158773,True,contact|copyright,
almiras.kz,phishtank,0.1898452341556549,True,503.0,6804,,,
guestreviewes.com,phishtank,0.010648797266185284,True,503.0,6811,,,
getupdate.net,jpcert,0.021888386458158493,False,,0,,,
jazmin-services.com,jpcert,0.06141926720738411,False,,0,,,
galex-pro.com,jpcert,0.0566120445728302,True,403.0,514,,,
oxx.jp,jpcert,0.02729586511850357,False,,0,,,
pedestrian.jp,phishtank,0.020656829699873924,True,200.0,136387,unknown,contact,
socinno.com,jpcert,0.020202621817588806,True,200.0,2204,unknown,,
anastasioudesign.com,phishtank,0.08495306968688965,True,503.0,6814,,,
rabikikaku.com,jpcert,0.03784915804862976,True,500.0,435,,,
aemvx.cn,jpcert,0.0717637687921524,True,503.0,6802,,,
samedayme.com,certificates,0.09862535446882248,True,200.0,207714,True,about us|contact|privacy policy,
den-tan.com,phishtank,0.12331705540418625,False,,0,,,
kelpai.cn,jpcert,0.1161298081278801,True,403.0,514,,,
nexoenlinea.x10.bz,phishtank,0.027831733226776123,False,,0,,,
trampolineparkzone.com,phishtank,0.04133699834346771,True,503.0,6816,,,
au-osteopath.com,jpcert,0.2081703096628189,True,503.0,6810,,,
au-safety.com,jpcert,0.2373163253068924,True,503.0,6807,,,
honecon.net,certificates,0.2498473823070526,False,,0,,,
jingle.bio,phishtank,0.03460479527711868,True,200.0,187391,True,privacy policy|terms of service|company,
play-learn-grow.ca,phishtank,0.023364922031760216,False,,0,,,
ghazalalvand.ir,phishtank,0.10035674273967743,False,,0,,,
ns2bradesc.online,phishtank,0.14235453307628632,True,503.0,6811,,,
igesz.cn,phishtank,0.06746434420347214,True,503.0,6802,,,
4uwtejd.lat,phishtank,0.010839262045919895,False,,0,,,
hgmc.net,jpcert,0.061885520815849304,False,,0,,,
ryanboydhairphd.com,phishtank,0.08947429060935974,False,,0,,,
2ctcat.lat,phishtank,0.04065116494894028,True,503.0,6804,,,
finlex.cn,certificates,0.026908308267593384,True,503.0,6803,,,
s9fmpo.lat,phishtank,0.10285290330648422,False,,0,,,
sniperland.by,phishtank,0.030930040404200554,True,503.0,6807,,,
paquet-mondiai.com,phishtank,0.2681460976600647,True,503.0,6812,,,
tomaschool.ru,certificates,0.06941528618335724,True,200.0,3476796,unknown,copyright,
jwnjg.com,jpcert,0.05786936357617378,True,503.0,6803,,,
izykdq.top,phishtank,0.19149065017700195,False,,0,,,
videochat.jee.cx,phishtank,0.08020290732383728,False,,0,,,
rbtpoklvbvn.icu,phishtank,0.021720224991440773,False,,0,,,
hrw.com.br,jpcert,0.014034961350262165,True,503.0,6804,,,
friedchicken.cn,certificates,0.11877571791410446,False,,0,,,
jppost-acc.com,certificates,0.19300654530525208,False,,0,,,
quniu365.com,certificates,0.0948888510465622,True,503.0,6806,,,
issiuk.com.cn,jpcert,0.08403178304433823,False,,0,,,
kemoproretail.com,jpcert,0.03420946002006531,True,406.0,226,,,
autodestak.com.br,phishtank,0.05857392027974129,True,503.0,6811,,,
socialport.io,jpcert,0.017080754041671753,True,503.0,6807,,,
altinii.dk,jpcert,0.017114218324422836,True,200.0,540379,True,contact|copyright,
idescrow.com,certificates,0.031754422932863235,True,503.0,6806,,,
einoq.cn,jpcert,0.1871263086795807,True,503.0,6802,,,
unionservicex.com,phishtank,0.06532654166221619,False,,0,,,
cjzuibang.com,jpcert,0.043896228075027466,True,503.0,6807,,,
asrefem.top,jpcert,0.26887786388397217,False,,0,,,
cpyg.net,certificates,0.1408940553665161,False,,0,,,
netbka.net,certificates,0.18334706127643585,False,,0,,,
weilong-motor.com,jpcert,0.11535215377807617,False,,0,,,
buavsh.com,phishtank,0.08670138567686081,True,503.0,6804,,,
zsedsu.cn,jpcert,0.06428564339876175,True,403.0,514,,,
attisguatemala.com,phishtank,0.1074138879776001,True,503.0,6812,,,
mesco-group.com,phishtank,0.17494860291481018,True,503.0,6809,,,
haoclass.com,certificates,0.023214563727378845,True,,0,,,
mysbisecjpeta.com,phishtank,0.015616942197084427,True,503.0,6811,,,
lvaib.cn,phishtank,0.23697805404663086,True,503.0,6802,,,
ykj-tax.com,jpcert,0.15777833759784698,True,200.0,29944,unknown,copyright,
mondiai-repro.com,phishtank,0.24294044077396393,True,503.0,6811,,,
mispalis.com,jpcert,0.05482235923409462,False,,0,,,
elmo-danesh.ir,jpcert,0.01927264779806137,True,200.0,1296987,unknown,contact,
k-strategian.com,certificates,0.010355648584663868,True,200.0,48208,True,contact|copyright,
hengsenshengda.com,phishtank,0.024647023528814316,True,503.0,6812,,,
my02-bill-renewal.com,phishtank,0.20998936891555786,True,503.0,6815,,,
iprorab.pro,phishtank,0.0116354338824749,True,503.0,6805,,,
nagasakiseikotuin.com,jpcert,0.28074994683265686,False,,0,,,
ostwaltsonsite.com,phishtank,0.02811650186777115,True,503.0,6812,,,
unymlifeportal.com,phishtank,0.03534147888422012,False,,0,,,
emkismabcsmjp.top,phishtank,0.009744102135300636,False,,0,,,
avnetworkonsite.co.za,jpcert,0.05425297096371651,True,,0,,,
vticket.eu,phishtank,0.009044124744832516,True,503.0,6804,,,
mcareapps.org,phishtank,0.0011944478610530496,True,,0,,,
crm.avtovelomoto.by,phishtank,0.027260672301054,True,,0,,,
lexa.com.tr,jpcert,0.07642873376607895,True,200.0,549087,True,contact|company,
ayaksesuar.com,jpcert,0.042546216398477554,False,,0,,,
tbmservice.com,jpcert,0.03305051475763321,True,503.0,6808,,,
1doi.com,phishtank,0.01912662759423256,True,,0,,,
skinomonkey.org,phishtank,0.01738670840859413,False,,0,,,
rctws.org,phishtank,0.05798223987221718,False,,0,,,
verif-mondial.com,phishtank,0.22371800243854523,True,,0,,,
binancell.com,certificates,0.1032794862985611,False,,0,,,
aono.shop,certificates,0.010894612409174442,True,,0,,,
